player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
Martin Baturina,Como,14,46,Pass,Pass,FirstHalf,76.2,30.3,67.6,38.8,Successful
Máximo Perrone,Como,14,47,Pass,Pass,FirstHalf,68.3,38.8,55.0,31.2,Successful
Jacobo Ramón,Como,14,49,Pass,Pass,FirstHalf,55.0,31.2,66.8,22.5,Successful
Nico Paz,Como,14,53,Pass,Pass,FirstHalf,62.5,28.2,71.4,43.0,Successful
Martin Baturina,Como,14,55,BallTouch,BallTouch,FirstHalf,72.2,44.0,0.0,0.0,Unsuccessful
Leo Østigård,Genoa,14,57,Clearance,Clearance,FirstHalf,24.7,58.1,61.4,45.1,Successful
Trevoh Chalobah,Como,14,59,Pass,Pass,FirstHalf,41.8,57.7,18.0,47.2,Successful
Jean Butez,Como,15,1,Chipped Pass,Pass,FirstHalf,18.0,46.6,25.5,78.9,Successful
Trevoh Chalobah,Como,15,6,Pass,Pass,FirstHalf,22.3,77.7,30.6,53.4,Successful
Máximo Perrone,Como,15,9,Pass,Pass,FirstHalf,24.9,47.4,31.4,23.8,Successful
Jacobo Ramón,Como,15,14,Pass,Pass,FirstHalf,53.7,18.4,59.1,6.3,Successful
Yan Couto,Como,15,16,Pass,Pass,FirstHalf,61.0,7.6,55.5,20.5,Successful
Jacobo Ramón,Como,15,18,Pass,Pass,FirstHalf,55.5,20.5,54.9,41.8,Successful
Lucas da Cunha,Como,15,21,Long Pass,Pass,FirstHalf,55.1,39.3,76.9,91.5,Successful
Martin Baturina,Como,15,27,Ball Recovery,BallRecovery,FirstHalf,67.9,72.3,0.0,0.0,Successful
Martin Baturina,Como,15,28,Loss of Possession,Dispossessed,FirstHalf,68.9,73.4,0.0,0.0,Successful
Alessandro Marcandalli,Genoa,15,28,Was Dribbled,Tackle,FirstHalf,31.1,26.6,0.0,0.0,Unsuccessful
Martin Baturina,Como,15,29,Pass,Pass,FirstHalf,69.9,70.5,67.8,70.7,Unsuccessful
Milutin Osmajic,Genoa,15,30,BallTouch,BallTouch,FirstHalf,32.1,27.7,0.0,0.0,Successful
Trevoh Chalobah,Como,15,32,Pass,Pass,FirstHalf,56.9,73.8,58.2,62.1,Successful
Martin Baturina,Como,15,34,Pass,Pass,FirstHalf,57.7,63.0,61.8,46.3,Successful
Máximo Perrone,Como,15,35,Pass,Pass,FirstHalf,61.8,46.3,55.1,58.6,Successful
Martin Baturina,Como,15,39,Pass,Pass,FirstHalf,56.1,44.7,57.5,28.2,Successful
Jacobo Ramón,Como,15,41,Pass,Pass,FirstHalf,57.2,26.1,84.0,8.4,Successful
Assane Diao,Como,15,47,Cross,Pass,FirstHalf,79.3,12.0,91.6,42.1,Unsuccessful
Johan Vásquez,Genoa,15,49,Clearance,Clearance,FirstHalf,8.3,57.6,43.2,77.8,Successful
Jacobo Ramón,Como,15,50,Aerial Won,Aerial,FirstHalf,56.8,22.2,0.0,0.0,Successful
Lorenzo Colombo,Genoa,15,50,Aerial Lost,Aerial,FirstHalf,43.2,77.8,0.0,0.0,Unsuccessful
Jacobo Ramón,Como,15,54,Pass,Pass,FirstHalf,56.8,22.2,67.9,39.1,Successful
Máximo Perrone,Como,15,55,Pass,Pass,FirstHalf,67.9,38.8,73.1,54.7,Successful
Álex Valle,Como,15,56,Key Pass,Pass,FirstHalf,72.4,54.3,75.6,46.2,Successful
Lorenzo Colombo,Genoa,16,0,Offside,OffsideGiven,FirstHalf,59.1,20.3,0.0,0.0,Unsuccessful
Nico Paz,Como,16,2,Shot on Target,SavedShot,FirstHalf,72.5,59.9,0.0,0.0,Successful
Justin Bijlow,Genoa,16,3,Save,Save,FirstHalf,1.7,49.0,0.0,0.0,Successful
Justin Bijlow,Genoa,16,6,KeeperPickup,KeeperPickup,FirstHalf,4.4,44.8,0.0,0.0,Successful
Justin Bijlow,Genoa,16,20,Pass,Pass,FirstHalf,15.3,51.0,22.0,24.9,Successful
Leo Østigård,Genoa,16,21,Long Pass,OffsidePass,FirstHalf,28.5,11.7,59.1,20.3,Successful
Jacobo Ramón,Como,16,21,OffsideProvoked,OffsideProvoked,FirstHalf,48.9,76.3,0.0,0.0,Successful
Trevoh Chalobah,Como,16,46,Pass,Pass,FirstHalf,26.2,76.8,23.3,51.9,Successful
Jacobo Ramón,Como,16,49,Pass,Pass,FirstHalf,26.8,46.3,20.7,81.7,Successful
Trevoh Chalobah,Como,16,50,Pass,Pass,FirstHalf,20.7,81.7,28.9,91.0,Successful
Álex Valle,Como,16,53,Pass,Pass,FirstHalf,23.1,93.1,35.7,94.9,Successful
Martin Baturina,Como,16,54,Pass,Pass,FirstHalf,34.9,94.0,32.2,83.2,Successful
Álex Valle,Como,16,57,Pass,Pass,FirstHalf,36.6,74.7,29.5,55.5,Successful
Lucas da Cunha,Como,17,0,Pass,Pass,FirstHalf,29.1,54.1,45.9,38.5,Successful
Nico Paz,Como,17,2,Pass,Pass,FirstHalf,40.9,36.7,47.4,12.4,Successful
Yan Couto,Como,17,6,Pass,Pass,FirstHalf,67.8,8.4,62.7,12.7,Successful
Assane Diao,Como,17,8,Pass,Pass,FirstHalf,63.9,11.4,61.7,26.7,Successful
Nico Paz,Como,17,11,Pass,Pass,FirstHalf,61.7,26.7,75.3,27.9,Successful
Assane Diao,Como,17,13,Pass,Pass,FirstHalf,70.4,28.2,61.8,22.2,Successful
Nico Paz,Como,17,14,Pass,Pass,FirstHalf,62.0,22.3,82.2,5.2,Successful
Yan Couto,Como,17,19,Pass,Pass,FirstHalf,85.0,10.5,74.9,13.6,Successful
Nico Paz,Como,17,21,Cross,Pass,FirstHalf,77.4,18.6,91.1,37.8,Unsuccessful
Johan Vásquez,Genoa,17,23,Clearance,Clearance,FirstHalf,9.5,57.3,27.0,68.4,Successful
Lucas da Cunha,Como,17,24,Shot on Target,SavedShot,FirstHalf,78.8,35.4,0.0,0.0,Successful
Johan Vásquez,Genoa,17,24,Save,Save,FirstHalf,11.2,57.4,0.0,0.0,Successful
Nico Paz,Como,17,29,Long Pass,Pass,FirstHalf,70.9,22.5,82.4,85.2,Unsuccessful
Stefano Sabelli,Genoa,17,33,Aerial Won,Aerial,FirstHalf,17.6,14.8,0.0,0.0,Successful
Martin Baturina,Como,17,33,Aerial Lost,Aerial,FirstHalf,82.4,85.2,0.0,0.0,Unsuccessful
Stefano Sabelli,Genoa,17,34,Interception,Interception,FirstHalf,20.6,13.5,0.0,0.0,Successful
Martin Baturina,Como,17,39,Long Pass,Pass,FirstHalf,82.8,100.0,62.3,85.9,Successful
Trevoh Chalobah,Como,17,43,Pass,Pass,FirstHalf,43.3,82.3,25.3,58.0,Successful
Jean Butez,Como,17,52,Pass,Pass,FirstHalf,19.4,48.9,29.8,51.9,Successful
Máximo Perrone,Como,17,53,Pass,Pass,FirstHalf,28.6,45.4,37.2,24.1,Successful
Jacobo Ramón,Como,17,57,Pass,Pass,FirstHalf,41.5,24.0,39.3,43.0,Successful
Máximo Perrone,Como,18,0,Pass,Pass,FirstHalf,42.5,49.9,42.7,77.8,Successful
Álex Valle,Como,18,4,Pass,Pass,FirstHalf,47.0,82.9,47.9,57.9,Successful
Máximo Perrone,Como,18,7,Pass,Pass,FirstHalf,52.6,48.4,59.2,27.3,Successful
Jacobo Ramón,Como,18,10,Pass,Pass,FirstHalf,62.1,27.6,70.6,38.5,Successful
Nico Paz,Como,18,12,Loss of Possession,Dispossessed,FirstHalf,67.9,37.7,0.0,0.0,Successful
Morten Frendrup,Genoa,18,12,Successful Tackle,Tackle,FirstHalf,32.1,62.3,0.0,0.0,Successful
Djibril Sow,Genoa,18,13,Ball Recovery,BallRecovery,FirstHalf,32.7,62.3,0.0,0.0,Successful
Djibril Sow,Genoa,18,14,Pass,Pass,FirstHalf,32.7,62.3,40.9,56.7,Successful
Lorenzo Colombo,Genoa,18,15,Pass,Pass,FirstHalf,41.0,56.7,37.3,64.6,Successful
Morten Frendrup,Genoa,18,19,Pass,Pass,FirstHalf,41.9,73.3,29.6,69.6,Successful
Johan Vásquez,Genoa,18,22,Pass,Pass,FirstHalf,27.5,66.7,31.7,79.1,Successful
Tommaso Baldanzi,Genoa,18,27,Long Pass,Pass,FirstHalf,38.1,81.4,78.3,77.2,Successful
Lorenzo Colombo,Genoa,18,30,Assist,Pass,FirstHalf,87.4,73.8,90.6,54.8,Successful
Milutin Osmajic,Genoa,18,31,Goal,Goal,FirstHalf,90.6,54.8,0.0,0.0,Successful
Tasos Douvikas,Como,20,3,Pass,Pass,FirstHalf,50.1,49.9,41.9,45.7,Successful
Máximo Perrone,Como,20,5,Pass,Pass,FirstHalf,44.9,44.4,48.3,26.8,Successful
Nico Paz,Como,20,8,Pass,Pass,FirstHalf,49.5,28.0,62.1,7.3,Successful
Assane Diao,Como,20,9,Pass,Pass,FirstHalf,62.1,7.3,45.4,19.6,Successful
Yan Couto,Como,20,9,Pass,Pass,FirstHalf,46.9,18.9,46.9,42.4,Successful
Máximo Perrone,Como,20,11,Pass,Pass,FirstHalf,46.9,42.4,43.8,65.4,Successful
Trevoh Chalobah,Como,20,14,Pass,Pass,FirstHalf,44.0,65.2,47.7,82.3,Successful
Lucas da Cunha,Como,20,15,Pass,Pass,FirstHalf,47.7,82.3,38.2,63.3,Successful
Trevoh Chalobah,Como,20,17,Pass,Pass,FirstHalf,33.9,57.9,37.0,33.9,Successful
Jacobo Ramón,Como,20,21,Pass,Pass,FirstHalf,38.3,33.7,36.6,57.4,Successful
Trevoh Chalobah,Como,20,24,Pass,Pass,FirstHalf,36.2,63.1,39.9,91.5,Successful
Álex Valle,Como,20,30,Foul,Foul,FirstHalf,61.4,85.2,0.0,0.0,Successful
Stefano Sabelli,Genoa,20,30,Foul,Foul,FirstHalf,38.6,14.8,0.0,0.0,Unsuccessful
Lucas da Cunha,Como,20,53,Pass,Pass,FirstHalf,60.3,77.7,57.3,39.1,Successful
Jacobo Ramón,Como,20,57,Pass,Pass,FirstHalf,56.7,40.8,72.7,7.9,Successful
Assane Diao,Como,20,58,Pass,Pass,FirstHalf,72.8,7.8,61.0,15.7,Successful
Yan Couto,Como,21,0,Pass,Pass,FirstHalf,60.4,17.4,76.2,6.6,Successful
Assane Diao,Como,21,2,Successful Dribble,TakeOn,FirstHalf,80.1,8.1,0.0,0.0,Successful
Mikael Ellertsson,Genoa,21,2,Challenge,Challenge,FirstHalf,19.9,91.9,0.0,0.0,Unsuccessful
Assane Diao,Como,21,4,Pass,Pass,FirstHalf,90.9,21.4,90.6,31.3,Unsuccessful
Johan Vásquez,Genoa,21,4,BlockedPass,BlockedPass,FirstHalf,9.4,68.7,0.0,0.0,Successful
Assane Diao,Como,21,6,BallTouch,BallTouch,FirstHalf,90.7,31.5,0.0,0.0,Successful
Johan Vásquez,Genoa,21,7,BallTouch,BallTouch,FirstHalf,9.3,69.0,0.0,0.0,Successful
Tommaso Baldanzi,Genoa,21,8,Ball Recovery,BallRecovery,FirstHalf,7.8,72.4,0.0,0.0,Successful
Tommaso Baldanzi,Genoa,21,11,Unsuccessful Dribble,TakeOn,FirstHalf,6.2,93.8,0.0,0.0,Unsuccessful
Nico Paz,Como,21,13,Ball Recovery,BallRecovery,FirstHalf,86.5,7.5,0.0,0.0,Successful
Nico Paz,Como,21,14,Pass,Pass,FirstHalf,88.0,16.0,79.8,29.9,Unsuccessful
Djibril Sow,Genoa,21,15,BallTouch,BallTouch,FirstHalf,19.4,71.8,0.0,0.0,Successful
Álex Valle,Como,21,17,Shot on Target,SavedShot,FirstHalf,74.3,41.1,0.0,0.0,Successful
Justin Bijlow,Genoa,21,17,Save,Save,FirstHalf,3.1,51.0,0.0,0.0,Successful
Justin Bijlow,Genoa,21,19,KeeperPickup,KeeperPickup,FirstHalf,3.0,49.3,0.0,0.0,Successful
Justin Bijlow,Genoa,21,37,Long Pass,Pass,FirstHalf,8.5,55.4,40.4,100.0,Unsuccessful
Yan Couto,Como,21,53,Long Pass,Pass,FirstHalf,65.4,0.0,87.5,41.8,Unsuccessful
Justin Bijlow,Genoa,21,54,KeeperPickup,KeeperPickup,FirstHalf,8.7,53.3,0.0,0.0,Successful
Justin Bijlow,Genoa,21,55,Pass,Pass,FirstHalf,8.1,52.5,16.9,23.3,Successful
Leo Østigård,Genoa,21,58,Pass,Pass,FirstHalf,31.2,20.1,42.8,22.2,Unsuccessful
Álex Valle,Como,22,0,Ball Recovery,BallRecovery,FirstHalf,55.4,86.7,0.0,0.0,Successful
Álex Valle,Como,22,2,Pass,Pass,FirstHalf,53.3,84.8,67.4,89.7,Unsuccessful
Leo Østigård,Genoa,22,3,Ball Recovery,BallRecovery,FirstHalf,22.7,10.0,0.0,0.0,Successful
Leo Østigård,Genoa,22,4,Pass,Pass,FirstHalf,22.2,9.2,23.8,14.3,Successful
Djibril Sow,Genoa,22,6,Pass,Pass,FirstHalf,27.7,22.4,3.5,46.4,Successful
Justin Bijlow,Genoa,22,10,Pass,Pass,FirstHalf,6.7,49.1,17.3,85.3,Successful
Johan Vásquez,Genoa,22,13,Pass,Pass,FirstHalf,14.6,84.1,4.8,59.4,Successful
Justin Bijlow,Genoa,22,17,Pass,Pass,FirstHalf,6.8,47.5,9.4,16.7,Successful
Leo Østigård,Genoa,22,26,Pass,Pass,FirstHalf,13.1,17.0,25.4,33.3,Successful
Morten Frendrup,Genoa,22,27,Pass,Pass,FirstHalf,22.8,31.8,10.2,14.7,Successful
Leo Østigård,Genoa,22,30,Long Pass,Pass,FirstHalf,10.2,14.7,39.7,5.9,Unsuccessful
Álex Valle,Como,22,36,Pass,Pass,FirstHalf,63.8,92.7,67.6,84.1,Unsuccessful
Morten Frendrup,Genoa,22,37,Interception,Interception,FirstHalf,32.4,15.9,0.0,0.0,Successful
Morten Frendrup,Genoa,22,39,Pass,Pass,FirstHalf,36.3,10.9,36.3,9.6,Unsuccessful
Álex Valle,Como,22,39,BlockedPass,BlockedPass,FirstHalf,63.7,90.4,0.0,0.0,Successful
Alessandro Marcandalli,Genoa,22,41,Pass,Pass,FirstHalf,24.1,11.3,29.1,5.3,Successful
Stefano Sabelli,Genoa,22,45,Pass,Pass,FirstHalf,30.9,4.9,35.4,4.6,Unsuccessful
Álex Valle,Como,22,45,BlockedPass,BlockedPass,FirstHalf,64.6,95.4,0.0,0.0,Successful
Stefano Sabelli,Genoa,22,54,Long Pass,Pass,FirstHalf,39.1,0.0,59.2,19.7,Successful
Milutin Osmajic,Genoa,22,57,BallTouch,BallTouch,FirstHalf,56.8,18.2,0.0,0.0,Successful
Lorenzo Colombo,Genoa,22,59,Long Pass,Pass,FirstHalf,57.8,16.5,90.6,80.9,Successful
Morten Frendrup,Genoa,23,0,Offside,OffsideGiven,FirstHalf,96.6,65.6,0.0,0.0,Unsuccessful
Mikael Ellertsson,Genoa,23,6,Cross,Pass,FirstHalf,97.6,82.9,90.0,49.4,Successful
Lorenzo Colombo,Genoa,23,8,Key Pass,Pass,FirstHalf,90.2,49.9,88.3,53.0,Successful
Tommaso Baldanzi,Genoa,23,8,Shot on Target,SavedShot,FirstHalf,88.3,53.0,0.0,0.0,Successful
Máximo Perrone,Como,23,8,Save,Save,FirstHalf,10.3,45.7,0.0,0.0,Successful
Tommaso Baldanzi,Genoa,23,13,Offside,OffsidePass,FirstHalf,87.6,54.2,96.6,65.6,Successful
Jacobo Ramón,Como,23,13,OffsideProvoked,OffsideProvoked,FirstHalf,4.3,45.8,0.0,0.0,Successful
Jean Butez,Como,23,27,Pass,Pass,FirstHalf,8.7,48.7,33.6,24.1,Successful
Yan Couto,Como,23,30,Pass,Pass,FirstHalf,36.8,25.0,26.5,27.7,Successful
Jacobo Ramón,Como,23,34,Pass,Pass,FirstHalf,27.5,27.3,22.9,50.1,Successful
Máximo Perrone,Como,23,36,Pass,Pass,FirstHalf,22.8,53.7,23.0,77.2,Successful
Álex Valle,Como,23,39,Pass,Pass,FirstHalf,28.5,80.2,17.7,68.1,Successful
Trevoh Chalobah,Como,23,41,Pass,Pass,FirstHalf,19.4,68.9,27.6,57.0,Successful
Máximo Perrone,Como,23,43,Pass,Pass,FirstHalf,26.7,48.9,38.8,29.1,Successful
Yan Couto,Como,23,46,Pass,Pass,FirstHalf,41.9,27.8,45.4,13.1,Successful
Nico Paz,Como,23,50,Pass,Pass,FirstHalf,52.4,13.6,72.0,9.0,Successful
Yan Couto,Como,23,52,Unsuccessful Dribble,TakeOn,FirstHalf,77.7,11.6,0.0,0.0,Unsuccessful
Johan Vásquez,Genoa,23,52,Was Dribbled,Tackle,FirstHalf,22.3,88.4,0.0,0.0,Unsuccessful
Nico Paz,Como,23,54,Pass,Pass,FirstHalf,74.4,9.9,81.8,27.6,Unsuccessful
Mikael Ellertsson,Genoa,23,56,Clearance,Clearance,FirstHalf,24.2,75.0,71.1,34.2,Successful
Jean Butez,Como,24,3,Pass,Pass,FirstHalf,28.9,74.2,37.8,72.3,Successful
Trevoh Chalobah,Como,24,5,Pass,Pass,FirstHalf,34.2,69.3,42.0,30.3,Successful
Jacobo Ramón,Como,24,9,Pass,Pass,FirstHalf,37.8,30.7,61.0,10.2,Successful
Assane Diao,Como,24,12,Pass,Pass,FirstHalf,62.3,8.5,53.8,23.1,Successful
Lucas da Cunha,Como,24,16,Long Pass,Pass,FirstHalf,57.1,34.0,74.8,91.0,Successful
Álex Valle,Como,24,23,Pass,Pass,FirstHalf,74.5,84.6,81.2,75.4,Successful
Lucas da Cunha,Como,24,23,Pass,Pass,FirstHalf,80.2,73.0,71.2,76.9,Successful
Álex Valle,Como,24,25,Key Pass,Pass,FirstHalf,73.9,74.2,75.1,63.4,Successful
Martin Baturina,Como,24,27,Goal,Goal,FirstHalf,74.7,62.8,0.0,0.0,Successful
Morten Frendrup,Genoa,25,27,Pass,Pass,FirstHalf,49.9,50.1,26.0,56.7,Successful
Justin Bijlow,Genoa,25,28,Long Pass,Pass,FirstHalf,26.2,56.9,74.1,100.0,Unsuccessful
Yan Couto,Como,25,49,Throw In,Pass,FirstHalf,32.6,0.0,45.4,6.6,Successful
Tasos Douvikas,Como,25,50,Pass,Pass,FirstHalf,44.0,6.0,42.2,8.4,Unsuccessful
Johan Vásquez,Genoa,25,52,BallTouch,BallTouch,FirstHalf,58.4,91.8,0.0,0.0,Unsuccessful
Tasos Douvikas,Como,25,54,Pass,Pass,FirstHalf,46.2,5.4,43.3,9.9,Unsuccessful
Morten Frendrup,Genoa,25,55,Ball Recovery,BallRecovery,FirstHalf,59.5,92.1,0.0,0.0,Successful
Morten Frendrup,Genoa,25,56,Pass,Pass,FirstHalf,59.9,93.9,73.7,89.3,Unsuccessful
Máximo Perrone,Como,25,59,Ball Recovery,BallRecovery,FirstHalf,29.2,10.5,0.0,0.0,Successful
Máximo Perrone,Como,26,0,Long Pass,Pass,FirstHalf,28.9,9.0,6.9,48.7,Successful
Jean Butez,Como,26,6,Pass,Pass,FirstHalf,8.9,50.2,17.5,61.8,Successful
Trevoh Chalobah,Como,26,7,Pass,Pass,FirstHalf,17.6,61.8,22.4,37.8,Successful
Máximo Perrone,Como,26,9,Pass,Pass,FirstHalf,19.4,39.1,30.7,49.9,Successful
Lucas da Cunha,Como,26,10,Pass,Pass,FirstHalf,30.7,49.9,44.2,37.3,Successful
Nico Paz,Como,26,13,Pass,Pass,FirstHalf,42.1,41.8,38.3,62.1,Successful
Trevoh Chalobah,Como,26,17,Pass,Pass,FirstHalf,39.5,67.6,55.3,93.3,Successful
Álex Valle,Como,26,20,BallTouch,BallTouch,FirstHalf,60.6,94.6,0.0,0.0,Unsuccessful
Stefano Sabelli,Genoa,26,39,Long Pass,Pass,FirstHalf,39.0,0.0,61.1,20.0,Unsuccessful
Trevoh Chalobah,Como,26,41,Pass,Pass,FirstHalf,40.7,75.6,43.0,60.1,Unsuccessful
Lorenzo Colombo,Genoa,26,43,Long Pass,Pass,FirstHalf,58.0,33.0,54.5,84.7,Successful
Mikael Ellertsson,Genoa,26,48,Pass,Pass,FirstHalf,56.7,87.2,54.9,75.0,Successful
Tommaso Baldanzi,Genoa,26,49,Pass,Pass,FirstHalf,55.4,75.6,60.3,93.3,Successful
Mikael Ellertsson,Genoa,26,50,Pass,Pass,FirstHalf,60.0,93.0,72.6,95.6,Successful
Johan Vásquez,Genoa,26,51,Chipped Pass,Pass,FirstHalf,72.6,95.6,74.5,77.3,Successful
Tommaso Baldanzi,Genoa,26,56,Pass,Pass,FirstHalf,83.7,84.5,76.0,92.7,Successful
Jacobo Ramón,Como,27,2,Challenge,Challenge,FirstHalf,6.4,19.8,0.0,0.0,Unsuccessful
Mikael Ellertsson,Genoa,27,2,Successful Dribble,TakeOn,FirstHalf,93.6,80.2,0.0,0.0,Successful
Mikael Ellertsson,Genoa,27,3,Pass,Pass,FirstHalf,98.2,76.9,94.5,57.2,Unsuccessful
Trevoh Chalobah,Como,27,3,Clearance,Clearance,FirstHalf,3.0,45.3,20.0,14.5,Successful
Assane Diao,Como,27,4,Ball Recovery,BallRecovery,FirstHalf,20.0,14.5,0.0,0.0,Successful
Assane Diao,Como,27,12,Pass,Pass,FirstHalf,61.3,57.0,71.5,66.4,Successful
Tasos Douvikas,Como,27,15,Pass,Pass,FirstHalf,69.2,77.2,65.3,87.3,Successful
Martin Baturina,Como,27,19,Long Pass,Pass,FirstHalf,69.5,73.5,84.8,13.5,Successful
Nico Paz,Como,27,27,Pass,Pass,FirstHalf,85.8,24.6,89.1,36.1,Successful
Martin Baturina,Como,27,28,BallTouch,BallTouch,FirstHalf,89.1,36.1,0.0,0.0,Unsuccessful
Johan Vásquez,Genoa,27,28,Clearance,Clearance,FirstHalf,9.9,64.6,11.2,65.5,Successful
Martin Baturina,Como,27,29,BallTouch,BallTouch,FirstHalf,89.1,36.1,0.0,0.0,Successful
Johan Vásquez,Genoa,27,31,BallTouch,BallTouch,FirstHalf,11.4,65.5,0.0,0.0,Unsuccessful
Martin Baturina,Como,27,32,BallTouch,BallTouch,FirstHalf,89.1,36.1,0.0,0.0,Unsuccessful
Morten Frendrup,Genoa,27,33,Clearance,Clearance,FirstHalf,13.1,62.4,53.4,52.8,Successful
Trevoh Chalobah,Como,27,36,Chipped Pass,Pass,FirstHalf,41.3,54.1,55.5,51.7,Successful
Álex Valle,Como,27,39,Pass,Pass,FirstHalf,54.5,47.2,74.1,11.5,Successful
Yan Couto,Como,27,45,Pass,Pass,FirstHalf,76.4,8.5,70.3,19.2,Successful
Nico Paz,Como,27,47,Pass,Pass,FirstHalf,70.3,19.2,74.7,36.1,Successful
Máximo Perrone,Como,27,49,Pass,Pass,FirstHalf,73.0,40.2,77.9,59.5,Successful
Álex Valle,Como,27,51,Pass,Pass,FirstHalf,77.9,59.5,87.5,63.6,Successful
Tasos Douvikas,Como,27,53,Pass,Pass,FirstHalf,87.5,63.6,84.6,86.2,Successful
Lucas da Cunha,Como,27,58,Pass,Pass,FirstHalf,79.6,73.0,80.1,51.6,Unsuccessful
Milutin Osmajic,Genoa,27,59,Clearance,Clearance,FirstHalf,18.5,47.2,53.0,13.4,Successful
Trevoh Chalobah,Como,28,7,Foul,Foul,FirstHalf,47.2,83.6,0.0,0.0,Successful
Lorenzo Colombo,Genoa,28,7,Foul,Foul,FirstHalf,52.8,16.4,0.0,0.0,Unsuccessful
Trevoh Chalobah,Como,28,16,Pass,Pass,FirstHalf,46.7,76.0,46.7,55.8,Successful
Máximo Perrone,Como,28,19,Pass,Pass,FirstHalf,45.9,60.3,52.9,33.4,Successful
Jacobo Ramón,Como,28,21,Pass,Pass,FirstHalf,52.3,35.4,69.6,6.9,Successful
Yan Couto,Como,28,24,Pass,Pass,FirstHalf,71.3,11.4,66.8,22.8,Successful
Nico Paz,Como,28,26,Pass,Pass,FirstHalf,65.1,24.1,64.7,41.5,Successful
Máximo Perrone,Como,28,30,Pass,Pass,FirstHalf,60.9,44.7,74.7,42.6,Successful
Martin Baturina,Como,28,37,Pass,Pass,FirstHalf,80.5,34.5,85.7,17.2,Successful
Assane Diao,Como,28,41,Pass,Pass,FirstHalf,89.2,21.7,77.5,20.4,Successful
Yan Couto,Como,28,46,Pass,Pass,FirstHalf,90.4,14.8,75.7,16.5,Successful
Martin Baturina,Como,28,49,Cross,Pass,FirstHalf,75.7,16.5,93.9,42.6,Unsuccessful
Leo Østigård,Genoa,28,51,Aerial Won,Aerial,FirstHalf,6.1,57.4,0.0,0.0,Successful
Nico Paz,Como,28,51,Aerial Lost,Aerial,FirstHalf,93.9,42.6,0.0,0.0,Unsuccessful
Leo Østigård,Genoa,28,52,Clearance,Clearance,FirstHalf,6.1,57.4,6.8,0.0,Successful
Álex Valle,Como,29,20,Long Pass,Pass,FirstHalf,88.4,100.0,65.2,91.0,Successful
Trevoh Chalobah,Como,29,22,Pass,Pass,FirstHalf,65.2,91.0,60.2,55.6,Successful
Jacobo Ramón,Como,29,27,Pass,Pass,FirstHalf,55.3,50.7,57.9,28.6,Successful
Yan Couto,Como,29,29,Pass,Pass,FirstHalf,60.1,32.1,78.5,2.1,Successful
Assane Diao,Como,29,37,Pass,Pass,FirstHalf,85.1,12.7,75.3,28.2,Successful
Yan Couto,Como,29,40,Pass,Pass,FirstHalf,73.9,24.3,77.4,48.0,Successful
Lucas da Cunha,Como,29,40,Pass,Pass,FirstHalf,77.2,48.0,72.4,42.1,Successful
Máximo Perrone,Como,29,43,Pass,Pass,FirstHalf,72.4,42.1,74.5,68.5,Successful
Álex Valle,Como,29,43,Pass,Pass,FirstHalf,73.3,69.1,75.8,57.0,Successful
Nico Paz,Como,29,44,Pass,Pass,FirstHalf,75.8,57.1,72.6,67.9,Successful
Álex Valle,Como,29,46,Pass,Pass,FirstHalf,68.8,68.7,79.4,91.0,Successful
Martin Baturina,Como,29,49,Pass,Pass,FirstHalf,79.8,90.0,95.2,90.7,Successful
Álex Valle,Como,29,50,Cross,Pass,FirstHalf,95.0,90.3,96.0,55.6,Unsuccessful
Leo Østigård,Genoa,29,51,Clearance,Clearance,FirstHalf,4.7,44.2,9.5,62.8,Successful
Assane Diao,Como,29,52,Goal,Goal,FirstHalf,91.7,36.2,0.0,0.0,Successful
Morten Frendrup,Genoa,31,3,Pass,Pass,FirstHalf,50.2,49.9,31.1,50.6,Successful
Leo Østigård,Genoa,31,5,Pass,Pass,FirstHalf,29.2,53.1,32.3,74.4,Successful
Johan Vásquez,Genoa,31,10,Pass,Pass,FirstHalf,31.3,69.7,27.2,36.7,Successful
Leo Østigård,Genoa,31,15,Pass,Pass,FirstHalf,34.3,25.9,60.0,32.2,Successful
Lorenzo Colombo,Genoa,31,17,Loss of Possession,Dispossessed,FirstHalf,59.5,33.5,0.0,0.0,Successful
Trevoh Chalobah,Como,31,17,Was Dribbled,Tackle,FirstHalf,40.5,66.5,0.0,0.0,Unsuccessful
Álex Valle,Como,31,20,Ball Recovery,BallRecovery,FirstHalf,42.7,84.4,0.0,0.0,Successful
Álex Valle,Como,31,20,Pass,Pass,FirstHalf,42.6,83.1,67.8,74.4,Successful
Martin Baturina,Como,31,21,Pass,Pass,FirstHalf,64.3,74.8,69.3,44.1,Successful
Nico Paz,Como,31,25,Pass,Pass,FirstHalf,73.9,47.1,81.6,37.9,Unsuccessful
Mikael Ellertsson,Genoa,31,27,Interception,Interception,FirstHalf,18.4,62.1,0.0,0.0,Successful
Álex Valle,Como,31,39,Long Pass,Pass,FirstHalf,75.3,100.0,55.8,89.8,Successful
Trevoh Chalobah,Como,31,40,Pass,Pass,FirstHalf,55.7,89.7,55.3,66.0,Successful
Máximo Perrone,Como,31,42,Pass,Pass,FirstHalf,53.1,67.3,52.9,44.8,Successful
Jacobo Ramón,Como,31,47,Pass,Pass,FirstHalf,51.1,39.0,67.2,10.2,Successful
Assane Diao,Como,31,53,Pass,Pass,FirstHalf,60.4,20.8,55.6,40.3,Successful
