player,team,minute,second,event,raw_event,period,x,y,endX,endY,outcome
,Espanyol,0,0,Start,Start,FirstHalf,0.0,0.0,0.0,0.0,Successful
,Real Madrid,0,0,Start,Start,FirstHalf,0.0,0.0,0.0,0.0,Successful
Roberto Fernández,Espanyol,0,0,Pass,Pass,FirstHalf,50.2,49.7,37.6,56.5,Successful
Edu Expósito,Espanyol,0,2,Pass,Pass,FirstHalf,37.8,56.5,44.3,19.2,Successful
Omar El Hilali,Espanyol,0,5,Pass,Pass,FirstHalf,45.0,15.4,27.7,33.3,Successful
Clemens Riedel,Espanyol,0,8,Pass,Pass,FirstHalf,28.7,35.3,27.3,56.2,Successful
Unai Núñez,Espanyol,0,10,Pass,Pass,FirstHalf,26.0,59.6,28.3,76.4,Successful
Roger Hinojo,Espanyol,0,13,Unsuccessful Dribble,TakeOn,FirstHalf,25.4,81.2,0.0,0.0,Unsuccessful
Arda Güler,Real Madrid,0,13,Successful Tackle,Tackle,FirstHalf,74.6,18.8,0.0,0.0,Successful
Arda Güler,Real Madrid,0,14,Ball Recovery,BallRecovery,FirstHalf,86.1,17.5,0.0,0.0,Successful
Arda Güler,Real Madrid,0,17,Pass,Pass,FirstHalf,84.0,10.3,96.7,17.2,Successful
Kylian Mbappé,Real Madrid,0,19,Pass,Pass,FirstHalf,96.6,15.4,85.1,5.4,Successful
Arda Güler,Real Madrid,0,21,Pass,Pass,FirstHalf,85.2,4.5,80.6,4.5,Unsuccessful
Tyrhys Dolan,Espanyol,0,23,Interception,Interception,FirstHalf,19.4,95.5,0.0,0.0,Successful
Denzel Dumfries,Real Madrid,0,34,Throw In,Pass,FirstHalf,80.1,0.0,71.7,7.8,Successful
Arda Güler,Real Madrid,0,35,Pass,Pass,FirstHalf,71.7,7.8,68.3,22.6,Successful
Bernardo Silva,Real Madrid,0,36,Pass,Pass,FirstHalf,68.3,22.6,62.6,39.0,Successful
Jude Bellingham,Real Madrid,0,38,Pass,Pass,FirstHalf,63.7,39.6,52.1,61.6,Successful
Dean Huijsen,Real Madrid,0,41,Pass,Pass,FirstHalf,52.0,62.1,64.1,56.7,Successful
Federico Valverde,Real Madrid,0,42,Pass,Pass,FirstHalf,64.1,56.7,52.6,29.4,Successful
Ibrahima Konaté,Real Madrid,0,47,Pass,Pass,FirstHalf,55.0,25.0,69.5,21.7,Successful
Arda Güler,Real Madrid,0,49,Pass,Pass,FirstHalf,66.5,16.2,45.5,17.8,Successful
Ibrahima Konaté,Real Madrid,0,57,Pass,Pass,FirstHalf,45.0,26.4,39.8,58.0,Successful
Dean Huijsen,Real Madrid,1,1,Pass,Pass,FirstHalf,43.6,55.8,43.1,95.1,Successful
Álvaro Carreras,Real Madrid,1,4,Pass,Pass,FirstHalf,42.5,93.7,34.4,67.9,Successful
Dean Huijsen,Real Madrid,1,7,Pass,Pass,FirstHalf,34.4,67.9,12.1,47.8,Successful
Thibaut Courtois,Real Madrid,1,9,Long Pass,Pass,FirstHalf,12.1,47.8,45.3,32.4,Successful
Arda Güler,Real Madrid,1,13,Aerial Won,Aerial,FirstHalf,45.3,32.4,0.0,0.0,Successful
Edu Expósito,Espanyol,1,13,Aerial Lost,Aerial,FirstHalf,54.7,67.6,0.0,0.0,Unsuccessful
Arda Güler,Real Madrid,1,14,Pass,Pass,FirstHalf,45.3,32.4,63.1,38.7,Unsuccessful
Unai Núñez,Espanyol,1,15,Ball Recovery,BallRecovery,FirstHalf,43.2,59.2,0.0,0.0,Successful
Unai Núñez,Espanyol,1,16,Pass,Pass,FirstHalf,43.4,55.9,32.0,40.4,Successful
Clemens Riedel,Espanyol,1,18,Pass,Pass,FirstHalf,32.6,40.9,12.2,46.2,Successful
Marko Dmitrovic,Espanyol,1,27,Pass,Pass,FirstHalf,11.5,43.6,24.6,26.7,Successful
Clemens Riedel,Espanyol,1,30,Pass,Pass,FirstHalf,27.6,36.7,35.1,76.7,Successful
Roger Hinojo,Espanyol,1,35,Pass,Pass,FirstHalf,36.5,88.5,44.7,85.6,Successful
Javi Hernández,Espanyol,1,37,Pass,Pass,FirstHalf,46.8,87.7,39.6,96.1,Successful
Roger Hinojo,Espanyol,1,43,Pass,Pass,FirstHalf,28.8,77.0,21.3,44.8,Successful
Clemens Riedel,Espanyol,1,44,Pass,Pass,FirstHalf,18.3,46.1,6.5,52.0,Successful
Marko Dmitrovic,Espanyol,1,46,Long Pass,Pass,FirstHalf,7.4,53.2,47.0,72.6,Unsuccessful
Denzel Dumfries,Real Madrid,1,51,Pass,Pass,FirstHalf,52.5,11.8,59.9,41.2,Unsuccessful
Cala,Espanyol,1,53,Pass,Pass,FirstHalf,39.2,56.2,60.1,61.8,Successful
Javi Hernández,Espanyol,1,55,Loss of Possession,Dispossessed,FirstHalf,60.3,62.8,0.0,0.0,Successful
Federico Valverde,Real Madrid,1,55,Successful Tackle,Tackle,FirstHalf,39.7,37.2,0.0,0.0,Successful
Ibrahima Konaté,Real Madrid,1,57,Ball Recovery,BallRecovery,FirstHalf,33.9,38.7,0.0,0.0,Successful
Ibrahima Konaté,Real Madrid,1,57,Pass,Pass,FirstHalf,33.9,38.7,4.8,50.2,Successful
Thibaut Courtois,Real Madrid,2,0,Long Pass,Pass,FirstHalf,4.8,50.2,54.5,52.3,Unsuccessful
Urko González de Zárate,Espanyol,2,5,BallTouch,BallTouch,FirstHalf,38.1,55.8,0.0,0.0,Unsuccessful
Urko González de Zárate,Espanyol,2,5,Challenge,Challenge,FirstHalf,40.6,48.3,0.0,0.0,Unsuccessful
Jude Bellingham,Real Madrid,2,5,Successful Dribble,TakeOn,FirstHalf,59.4,51.7,0.0,0.0,Successful
Jude Bellingham,Real Madrid,2,8,Pass,Pass,FirstHalf,64.0,80.1,60.9,94.6,Successful
Vinícius Júnior,Real Madrid,2,10,Pass,Pass,FirstHalf,60.9,94.6,45.0,91.8,Successful
Álvaro Carreras,Real Madrid,2,14,Pass,Pass,FirstHalf,45.1,88.5,59.0,78.7,Successful
Kylian Mbappé,Real Madrid,2,15,Pass,Pass,FirstHalf,59.0,78.7,63.9,85.0,Successful
Jude Bellingham,Real Madrid,2,17,Loss of Possession,Dispossessed,FirstHalf,64.7,84.4,0.0,0.0,Successful
Clemens Riedel,Espanyol,2,17,Successful Tackle,Tackle,FirstHalf,35.2,15.7,0.0,0.0,Successful
Álvaro Carreras,Real Madrid,2,36,Throw In,Pass,FirstHalf,62.1,100.0,64.4,90.4,Successful
Bernardo Silva,Real Madrid,2,36,Pass,Pass,FirstHalf,64.4,90.4,67.9,97.2,Successful
Vinícius Júnior,Real Madrid,2,41,Foul,Foul,FirstHalf,46.0,88.8,0.0,0.0,Successful
Cala,Espanyol,2,41,Foul,Foul,FirstHalf,54.0,11.1,0.0,0.0,Unsuccessful
Federico Valverde,Real Madrid,3,17,Pass,Pass,FirstHalf,48.2,95.4,46.8,84.6,Successful
Bernardo Silva,Real Madrid,3,18,Pass,Pass,FirstHalf,46.8,84.6,45.3,94.6,Successful
Federico Valverde,Real Madrid,3,19,Pass,Pass,FirstHalf,45.3,94.6,63.0,95.2,Successful
Álvaro Carreras,Real Madrid,3,21,Pass,Pass,FirstHalf,65.8,90.4,64.8,64.2,Successful
Kylian Mbappé,Real Madrid,3,24,Pass,Pass,FirstHalf,64.8,64.2,62.6,39.9,Successful
Arda Güler,Real Madrid,3,26,Pass,Pass,FirstHalf,63.7,39.4,66.0,7.3,Successful
Denzel Dumfries,Real Madrid,3,28,Pass,Pass,FirstHalf,66.0,7.3,63.0,25.6,Successful
Arda Güler,Real Madrid,3,31,Pass,Pass,FirstHalf,61.3,26.4,41.9,35.1,Successful
Ibrahima Konaté,Real Madrid,3,34,Pass,Pass,FirstHalf,46.5,30.7,47.5,40.9,Successful
Bernardo Silva,Real Madrid,3,40,Pass,Pass,FirstHalf,46.7,45.1,43.8,18.4,Successful
Ibrahima Konaté,Real Madrid,3,42,Pass,Pass,FirstHalf,43.7,22.3,66.8,21.1,Successful
Denzel Dumfries,Real Madrid,3,46,BallTouch,BallTouch,FirstHalf,66.8,21.1,0.0,0.0,Unsuccessful
Edu Expósito,Espanyol,3,46,Unsuccessful Dribble,TakeOn,FirstHalf,38.2,73.9,0.0,0.0,Unsuccessful
Denzel Dumfries,Real Madrid,3,46,Was Dribbled,Tackle,FirstHalf,61.8,26.1,0.0,0.0,Unsuccessful
Javi Hernández,Espanyol,3,49,Ball Recovery,BallRecovery,FirstHalf,46.9,73.8,0.0,0.0,Successful
Javi Hernández,Espanyol,3,51,Pass,Pass,FirstHalf,61.1,78.7,68.0,89.6,Successful
Tyrhys Dolan,Espanyol,3,58,Unsuccessful Dribble,TakeOn,FirstHalf,74.9,92.8,0.0,0.0,Unsuccessful
Denzel Dumfries,Real Madrid,3,58,Successful Tackle,Tackle,FirstHalf,25.1,7.2,0.0,0.0,Successful
Denzel Dumfries,Real Madrid,3,59,Foul,Foul,FirstHalf,25.2,7.2,0.0,0.0,Successful
Tyrhys Dolan,Espanyol,3,59,Foul,Foul,FirstHalf,74.8,92.8,0.0,0.0,Unsuccessful
Bernardo Silva,Real Madrid,4,24,Long Pass,Pass,FirstHalf,22.1,8.4,31.8,91.0,Successful
Jude Bellingham,Real Madrid,4,27,Pass,Pass,FirstHalf,31.8,91.0,21.8,90.9,Successful
Álvaro Carreras,Real Madrid,4,29,Pass,Pass,FirstHalf,21.8,90.9,29.3,95.8,Successful
Jude Bellingham,Real Madrid,4,33,Long Pass,Pass,FirstHalf,30.4,81.9,47.1,3.9,Successful
Denzel Dumfries,Real Madrid,4,36,Pass,Pass,FirstHalf,47.1,3.9,40.2,15.0,Successful
Bernardo Silva,Real Madrid,4,41,Pass,Pass,FirstHalf,38.3,21.9,45.7,18.0,Successful
Arda Güler,Real Madrid,4,42,Pass,Pass,FirstHalf,45.7,18.0,36.2,17.7,Successful
Bernardo Silva,Real Madrid,4,44,Pass,Pass,FirstHalf,35.7,23.2,29.2,66.3,Successful
Dean Huijsen,Real Madrid,4,50,Pass,Pass,FirstHalf,34.0,63.6,32.5,36.3,Successful
Ibrahima Konaté,Real Madrid,4,54,Pass,Pass,FirstHalf,36.4,42.3,37.4,60.1,Successful
Dean Huijsen,Real Madrid,4,57,Pass,Pass,FirstHalf,37.3,61.3,38.4,82.2,Successful
Álvaro Carreras,Real Madrid,4,59,Pass,Pass,FirstHalf,39.0,83.1,43.7,95.7,Successful
Jude Bellingham,Real Madrid,5,1,Pass,Pass,FirstHalf,43.6,95.7,39.0,85.3,Successful
Álvaro Carreras,Real Madrid,5,4,Pass,Pass,FirstHalf,39.2,84.3,34.4,55.8,Successful
Dean Huijsen,Real Madrid,5,8,Pass,Pass,FirstHalf,34.4,55.8,35.8,30.7,Successful
Ibrahima Konaté,Real Madrid,5,11,Pass,Pass,FirstHalf,40.9,28.3,59.8,27.3,Successful
Arda Güler,Real Madrid,5,14,Unsuccessful Dribble,TakeOn,FirstHalf,43.2,41.6,0.0,0.0,Unsuccessful
Roberto Fernández,Espanyol,5,14,Successful Tackle,Tackle,FirstHalf,56.8,58.4,0.0,0.0,Successful
Roger Hinojo,Espanyol,5,19,Ball Recovery,BallRecovery,FirstHalf,30.0,84.6,0.0,0.0,Successful
Roger Hinojo,Espanyol,5,21,Pass,Pass,FirstHalf,19.6,83.4,15.9,71.2,Successful
Unai Núñez,Espanyol,5,25,Pass,Pass,FirstHalf,25.7,74.4,44.0,87.3,Successful
Tyrhys Dolan,Espanyol,5,31,Pass,Pass,FirstHalf,57.2,90.2,71.3,88.1,Successful
Javi Hernández,Espanyol,5,34,Unsuccessful Dribble,TakeOn,FirstHalf,68.0,93.1,0.0,0.0,Unsuccessful
Federico Valverde,Real Madrid,5,34,Successful Tackle,Tackle,FirstHalf,32.0,6.9,0.0,0.0,Successful
Roger Hinojo,Espanyol,5,48,Throw In,Pass,FirstHalf,70.9,100.0,62.0,89.0,Successful
Edu Expósito,Espanyol,5,52,Long Pass,Pass,FirstHalf,62.2,83.8,77.9,11.3,Successful
Omar El Hilali,Espanyol,5,55,Chipped Pass,Pass,FirstHalf,75.9,10.4,77.9,16.2,Successful
Cala,Espanyol,5,58,Pass,Pass,FirstHalf,78.1,16.8,78.6,14.5,Unsuccessful
Álvaro Carreras,Real Madrid,5,58,BlockedPass,BlockedPass,FirstHalf,21.4,85.5,0.0,0.0,Successful
Omar El Hilali,Espanyol,6,0,Offside,OffsideGiven,FirstHalf,93.1,13.9,0.0,0.0,Unsuccessful
Omar El Hilali,Espanyol,6,12,Throw In,Pass,FirstHalf,84.6,0.0,83.6,11.2,Successful
Urko González de Zárate,Espanyol,6,16,Offside,OffsidePass,FirstHalf,83.3,12.4,93.1,13.9,Successful
Dean Huijsen,Real Madrid,6,16,OffsideProvoked,OffsideProvoked,FirstHalf,13.1,87.6,0.0,0.0,Successful
Dean Huijsen,Real Madrid,6,38,Pass,Pass,FirstHalf,14.8,81.3,21.5,40.2,Successful
Ibrahima Konaté,Real Madrid,6,41,Pass,Pass,FirstHalf,21.5,40.2,20.7,68.1,Successful
Dean Huijsen,Real Madrid,6,41,Pass,Pass,FirstHalf,20.7,68.1,25.6,94.3,Successful
Álvaro Carreras,Real Madrid,6,43,Successful Dribble,TakeOn,FirstHalf,25.8,92.8,0.0,0.0,Successful
Cala,Espanyol,6,43,Challenge,Challenge,FirstHalf,74.2,7.3,0.0,0.0,Unsuccessful
Álvaro Carreras,Real Madrid,6,45,Pass,Pass,FirstHalf,28.1,84.9,17.8,66.3,Successful
Dean Huijsen,Real Madrid,6,51,Pass,Pass,FirstHalf,31.4,60.1,32.6,27.7,Successful
Ibrahima Konaté,Real Madrid,6,54,Pass,Pass,FirstHalf,36.2,25.0,34.0,44.4,Successful
Dean Huijsen,Real Madrid,6,59,Pass,Pass,FirstHalf,32.5,45.4,31.4,28.5,Successful
Ibrahima Konaté,Real Madrid,7,1,Pass,Pass,FirstHalf,31.4,28.5,27.5,50.2,Successful
Dean Huijsen,Real Madrid,7,3,Pass,Pass,FirstHalf,27.5,51.4,25.5,75.6,Successful
Álvaro Carreras,Real Madrid,7,7,Pass,Pass,FirstHalf,34.9,70.5,44.6,95.5,Successful
Jude Bellingham,Real Madrid,7,14,Unsuccessful Dribble,TakeOn,FirstHalf,72.2,75.6,0.0,0.0,Unsuccessful
Edu Expósito,Espanyol,7,14,Was Dribbled,Tackle,FirstHalf,27.8,24.4,0.0,0.0,Unsuccessful
Kylian Mbappé,Real Madrid,7,17,Pass,Pass,FirstHalf,70.3,55.9,74.8,11.2,Successful
Denzel Dumfries,Real Madrid,7,20,Pass,Pass,FirstHalf,75.3,12.0,67.8,24.4,Successful
Bernardo Silva,Real Madrid,7,22,Pass,Pass,FirstHalf,67.9,24.3,81.7,8.5,Successful
Denzel Dumfries,Real Madrid,7,26,Pass,Pass,FirstHalf,80.5,10.5,79.5,24.7,Successful
Kylian Mbappé,Real Madrid,7,30,Unsuccessful Dribble,TakeOn,FirstHalf,78.6,45.4,0.0,0.0,Unsuccessful
Edu Expósito,Espanyol,7,30,Was Dribbled,Tackle,FirstHalf,21.4,54.6,0.0,0.0,Unsuccessful
Kylian Mbappé,Real Madrid,7,32,Pass,Pass,FirstHalf,79.0,37.0,91.5,40.6,Unsuccessful
Clemens Riedel,Espanyol,7,35,Clearance,Clearance,FirstHalf,11.9,56.5,16.4,60.6,Successful
Edu Expósito,Espanyol,7,36,BallTouch,BallTouch,FirstHalf,16.4,60.6,0.0,0.0,Successful
Federico Valverde,Real Madrid,7,39,Pass,Pass,FirstHalf,71.6,18.1,65.7,21.4,Successful
Bernardo Silva,Real Madrid,7,41,Pass,Pass,FirstHalf,64.9,23.8,55.7,39.4,Successful
Dean Huijsen,Real Madrid,7,44,Pass,Pass,FirstHalf,55.5,41.4,62.3,78.3,Successful
Álvaro Carreras,Real Madrid,7,46,Pass,Pass,FirstHalf,60.4,81.3,74.5,96.3,Successful
Vinícius Júnior,Real Madrid,7,57,Pass,Pass,FirstHalf,82.6,89.4,68.9,82.0,Successful
Álvaro Carreras,Real Madrid,7,59,Pass,Pass,FirstHalf,68.9,81.9,75.6,76.3,Successful
Jude Bellingham,Real Madrid,8,1,Pass,Pass,FirstHalf,75.6,76.3,81.9,93.4,Successful
Vinícius Júnior,Real Madrid,8,4,Foul,Foul,FirstHalf,76.4,88.5,0.0,0.0,Successful
Omar El Hilali,Espanyol,8,4,Foul,Foul,FirstHalf,23.7,11.6,0.0,0.0,Unsuccessful
Arda Güler,Real Madrid,8,54,Assist,Pass,FirstHalf,75.6,92.5,90.0,50.8,Successful
Jude Bellingham,Real Madrid,8,55,Aerial Won,Aerial,FirstHalf,90.0,50.8,0.0,0.0,Successful
Roger Hinojo,Espanyol,8,55,Aerial Lost,Aerial,FirstHalf,10.0,49.2,0.0,0.0,Unsuccessful
Jude Bellingham,Real Madrid,8,56,Goal,Goal,FirstHalf,90.0,50.8,0.0,0.0,Successful
Roberto Fernández,Espanyol,10,1,Pass,Pass,FirstHalf,49.9,49.7,36.9,58.0,Successful
Edu Expósito,Espanyol,10,2,Pass,Pass,FirstHalf,36.7,57.9,37.3,76.2,Successful
Roger Hinojo,Espanyol,10,4,Pass,Pass,FirstHalf,37.3,75.5,42.9,65.8,Successful
Edu Expósito,Espanyol,10,7,Long Pass,Pass,FirstHalf,46.2,68.7,100.0,81.4,Unsuccessful
Ibrahima Konaté,Real Madrid,10,14,ShieldBallOpp,ShieldBallOpp,FirstHalf,2.1,14.8,0.0,0.0,Successful
Ibrahima Konaté,Real Madrid,10,46,Pass,Pass,FirstHalf,5.0,38.8,6.0,53.5,Successful
Thibaut Courtois,Real Madrid,10,57,Pass,Pass,FirstHalf,20.5,56.7,22.7,78.3,Successful
Dean Huijsen,Real Madrid,11,1,Pass,Pass,FirstHalf,34.4,75.7,25.1,40.5,Successful
Ibrahima Konaté,Real Madrid,11,6,Pass,Pass,FirstHalf,30.5,37.9,24.2,57.3,Successful
Dean Huijsen,Real Madrid,11,10,Pass,Pass,FirstHalf,24.2,57.3,34.0,58.5,Successful
Federico Valverde,Real Madrid,11,12,Pass,Pass,FirstHalf,34.0,58.5,30.5,95.1,Successful
Álvaro Carreras,Real Madrid,11,14,Pass,Pass,FirstHalf,30.5,95.1,43.3,78.6,Successful
Vinícius Júnior,Real Madrid,11,17,Foul,Foul,FirstHalf,43.2,76.4,0.0,0.0,Successful
Omar El Hilali,Espanyol,11,17,Foul,Foul,FirstHalf,56.8,23.6,0.0,0.0,Unsuccessful
Álvaro Carreras,Real Madrid,12,5,Pass,Pass,FirstHalf,46.0,95.2,46.2,84.6,Successful
Federico Valverde,Real Madrid,12,7,Pass,Pass,FirstHalf,45.7,81.1,33.1,82.3,Successful
Dean Huijsen,Real Madrid,12,7,Pass,Pass,FirstHalf,33.1,82.3,41.5,77.7,Successful
Federico Valverde,Real Madrid,12,9,Pass,Pass,FirstHalf,40.4,75.6,13.9,55.0,Successful
Thibaut Courtois,Real Madrid,12,14,Pass,Pass,FirstHalf,14.9,52.3,26.0,24.9,Successful
Ibrahima Konaté,Real Madrid,12,24,Pass,Pass,FirstHalf,29.2,30.1,19.5,60.3,Successful
Dean Huijsen,Real Madrid,12,24,Pass,Pass,FirstHalf,19.5,60.3,19.7,89.8,Successful
Álvaro Carreras,Real Madrid,12,27,Pass,Pass,FirstHalf,20.1,88.0,23.6,74.1,Successful
Federico Valverde,Real Madrid,12,29,Pass,Pass,FirstHalf,23.6,74.1,36.1,95.2,Successful
Jude Bellingham,Real Madrid,12,39,Loss of Possession,Dispossessed,FirstHalf,80.8,92.2,0.0,0.0,Successful
Omar El Hilali,Espanyol,12,39,Was Dribbled,Tackle,FirstHalf,19.1,7.8,0.0,0.0,Unsuccessful
Jude Bellingham,Real Madrid,12,42,Unsuccessful Dribble,TakeOn,FirstHalf,75.2,90.9,0.0,0.0,Unsuccessful
Cala,Espanyol,12,42,Successful Tackle,Tackle,FirstHalf,24.8,9.1,0.0,0.0,Successful
Omar El Hilali,Espanyol,12,44,Ball Recovery,BallRecovery,FirstHalf,30.4,12.9,0.0,0.0,Successful
Omar El Hilali,Espanyol,12,45,Pass,Pass,FirstHalf,25.6,8.6,23.1,17.4,Successful
Urko González de Zárate,Espanyol,12,48,Pass,Pass,FirstHalf,21.4,15.6,6.3,45.3,Successful
Marko Dmitrovic,Espanyol,12,51,Long Pass,Pass,FirstHalf,4.9,46.2,44.8,38.6,Successful
Roberto Fernández,Espanyol,12,52,Pass,Pass,FirstHalf,44.8,38.6,40.4,43.2,Successful
Javi Hernández,Espanyol,12,55,Pass,Pass,FirstHalf,40.3,43.2,42.8,16.2,Successful
Omar El Hilali,Espanyol,13,1,Pass,Pass,FirstHalf,58.5,14.4,48.4,42.4,Successful
Edu Expósito,Espanyol,13,5,Pass,Pass,FirstHalf,49.2,43.3,41.2,53.8,Successful
Unai Núñez,Espanyol,13,7,Pass,Pass,FirstHalf,40.0,53.8,48.1,42.0,Successful
Edu Expósito,Espanyol,13,10,Pass,Pass,FirstHalf,47.9,38.9,64.0,27.3,Successful
Cala,Espanyol,13,12,Pass,Pass,FirstHalf,63.9,29.8,65.1,37.9,Successful
Urko González de Zárate,Espanyol,13,15,BallTouch,BallTouch,FirstHalf,64.8,34.7,0.0,0.0,Unsuccessful
Federico Valverde,Real Madrid,13,17,Ball Recovery,BallRecovery,FirstHalf,30.0,63.4,0.0,0.0,Successful
Federico Valverde,Real Madrid,13,17,Pass,Pass,FirstHalf,30.0,63.4,41.9,51.7,Successful
Arda Güler,Real Madrid,13,19,Pass,Pass,FirstHalf,41.9,51.7,42.7,67.5,Successful
Jude Bellingham,Real Madrid,13,23,Pass,Pass,FirstHalf,43.7,71.7,56.4,77.8,Successful
Vinícius Júnior,Real Madrid,13,23,Pass,Pass,FirstHalf,56.4,77.8,68.1,77.2,Successful
Arda Güler,Real Madrid,13,25,Pass,Pass,FirstHalf,68.1,77.2,88.5,81.9,Successful
Álvaro Carreras,Real Madrid,13,27,Cross,Pass,FirstHalf,89.2,81.9,87.2,47.2,Unsuccessful
Edu Expósito,Espanyol,13,28,Clearance,Clearance,FirstHalf,15.4,52.6,34.1,59.7,Successful
Javi Hernández,Espanyol,13,31,Ball Recovery,BallRecovery,FirstHalf,33.7,54.4,0.0,0.0,Successful
Javi Hernández,Espanyol,13,33,Pass,Pass,FirstHalf,32.0,46.4,23.4,49.2,Successful
Clemens Riedel,Espanyol,13,37,Pass,Pass,FirstHalf,23.4,49.2,41.6,84.7,Successful
Tyrhys Dolan,Espanyol,13,41,Pass,Pass,FirstHalf,39.7,70.6,33.5,64.9,Successful
Edu Expósito,Espanyol,13,43,Pass,Pass,FirstHalf,36.8,64.1,38.0,51.4,Successful
Urko González de Zárate,Espanyol,13,46,Pass,Pass,FirstHalf,39.0,57.3,41.9,65.3,Successful
Edu Expósito,Espanyol,13,53,Pass,Pass,FirstHalf,59.5,68.2,61.2,83.0,Successful
Roger Hinojo,Espanyol,13,56,Pass,Pass,FirstHalf,61.9,84.7,68.5,92.0,Successful
Tyrhys Dolan,Espanyol,13,58,Pass,Pass,FirstHalf,68.3,92.0,73.6,72.0,Successful
Edu Expósito,Espanyol,14,0,Pass,Pass,FirstHalf,74.0,72.0,71.5,76.8,Successful
Javi Hernández,Espanyol,14,2,Pass,Pass,FirstHalf,68.8,72.0,64.1,61.2,Successful
Urko González de Zárate,Espanyol,14,3,Pass,Pass,FirstHalf,65.6,61.1,57.7,76.7,Successful
Roger Hinojo,Espanyol,14,7,Pass,Pass,FirstHalf,58.4,71.8,56.3,41.7,Successful
Clemens Riedel,Espanyol,14,9,Pass,Pass,FirstHalf,60.6,38.9,67.3,9.8,Successful
Omar El Hilali,Espanyol,14,12,Pass,Pass,FirstHalf,67.3,9.8,68.4,26.8,Successful
Urko González de Zárate,Espanyol,14,15,Pass,Pass,FirstHalf,66.3,28.2,71.1,23.0,Successful
Cala,Espanyol,14,17,Pass,Pass,FirstHalf,71.1,23.0,71.1,28.9,Successful
Urko González de Zárate,Espanyol,14,18,BallTouch,BallTouch,FirstHalf,71.1,28.9,0.0,0.0,Unsuccessful
Bernardo Silva,Real Madrid,14,18,Ball Recovery,BallRecovery,FirstHalf,35.0,60.1,0.0,0.0,Successful
Bernardo Silva,Real Madrid,14,21,Pass,Pass,FirstHalf,40.0,65.2,55.3,64.3,Successful
Kylian Mbappé,Real Madrid,14,24,Pass,Pass,FirstHalf,47.0,58.3,55.6,43.0,Successful
Arda Güler,Real Madrid,14,26,BallTouch,BallTouch,FirstHalf,55.6,43.0,0.0,0.0,Unsuccessful
Roger Hinojo,Espanyol,14,29,Ball Recovery,BallRecovery,FirstHalf,40.4,65.8,0.0,0.0,Successful
Roger Hinojo,Espanyol,14,29,Unsuccessful Dribble,TakeOn,FirstHalf,41.3,73.6,0.0,0.0,Unsuccessful
Denzel Dumfries,Real Madrid,14,29,Successful Tackle,Tackle,FirstHalf,58.7,26.4,0.0,0.0,Successful
Arda Güler,Real Madrid,14,31,Ball Recovery,BallRecovery,FirstHalf,66.9,10.0,0.0,0.0,Successful
Arda Güler,Real Madrid,14,36,Cross,Pass,FirstHalf,90.1,24.7,96.7,50.8,Unsuccessful
Clemens Riedel,Espanyol,14,37,Clearance,Clearance,FirstHalf,4.8,48.2,21.3,61.1,Successful
Bernardo Silva,Real Madrid,14,42,Pass,Pass,FirstHalf,72.9,46.3,76.3,52.9,Successful
Jude Bellingham,Real Madrid,14,46,Pass,Pass,FirstHalf,76.9,56.5,73.5,78.9,Successful
Álvaro Carreras,Real Madrid,14,48,Key Pass,Pass,FirstHalf,73.5,78.9,79.2,78.3,Successful
Kylian Mbappé,Real Madrid,14,50,Shot on Target,SavedShot,FirstHalf,78.8,71.6,0.0,0.0,Successful
Marko Dmitrovic,Espanyol,14,50,Save,Save,FirstHalf,1.9,48.0,0.0,0.0,Successful
Marko Dmitrovic,Espanyol,14,52,KeeperPickup,KeeperPickup,FirstHalf,1.9,48.0,0.0,0.0,Successful
Marko Dmitrovic,Espanyol,14,57,Pass,Pass,FirstHalf,14.4,46.1,26.9,59.2,Successful
Edu Expósito,Espanyol,14,58,BallTouch,BallTouch,FirstHalf,25.7,58.2,0.0,0.0,Successful
Roger Hinojo,Espanyol,15,5,Pass,Pass,FirstHalf,31.0,84.6,33.7,71.5,Successful
Edu Expósito,Espanyol,15,6,Pass,Pass,FirstHalf,33.2,71.1,24.8,44.4,Successful
Clemens Riedel,Espanyol,15,13,Pass,Pass,FirstHalf,32.7,35.1,42.2,8.5,Successful
Omar El Hilali,Espanyol,15,17,Pass,Pass,FirstHalf,56.1,7.7,58.5,16.2,Successful
Cala,Espanyol,15,19,Pass,Pass,FirstHalf,58.5,15.0,58.9,14.5,Unsuccessful
Federico Valverde,Real Madrid,15,19,BlockedPass,BlockedPass,FirstHalf,41.1,85.5,0.0,0.0,Successful
Omar El Hilali,Espanyol,15,34,Long Pass,Pass,FirstHalf,63.5,0.0,36.0,15.9,Successful
Clemens Riedel,Espanyol,15,35,Pass,Pass,FirstHalf,34.3,18.6,39.4,64.9,Successful
Roger Hinojo,Espanyol,15,40,Pass,Pass,FirstHalf,40.4,69.4,57.6,92.9,Successful
Tyrhys Dolan,Espanyol,15,49,Pass,Pass,FirstHalf,69.8,89.6,62.4,90.5,Successful
Roger Hinojo,Espanyol,15,51,Pass,Pass,FirstHalf,69.0,88.7,64.9,80.0,Successful
Edu Expósito,Espanyol,15,53,Pass,Pass,FirstHalf,63.4,79.1,72.9,100.0,Unsuccessful
Denzel Dumfries,Real Madrid,16,11,Long Pass,Pass,FirstHalf,35.3,0.0,48.2,30.0,Unsuccessful
Unai Núñez,Espanyol,16,14,Ball Recovery,BallRecovery,FirstHalf,54.9,67.6,0.0,0.0,Successful
